633,Web Analytics
634,Digital Marketing
635,"Compass Group is a world leader in catering and support services, employing over 600,000 people across 45 countries. Rated number one in our industry on Fortune’s World’s Most Admired Companies for 2020, Compass Group serves 5.5 billion meals each year to our 55,000 clients worldwide. "
636,The Role 
637,On a Daily Basis You Will
638,The Person 
639,Other Key Skills And Experience Include
640, 
641,The Position
642,"For further information on the role, please refer to the job description."
643,Skills and attributes for success (Consultant) 
644,Skills and attributes for success (Senior Consultant) 
645,Who are 
646,Transaction Advisory Services?
647,We are looking for a developer/programmer with data analysis/management experience to join our team in North Sydney as a Technical Data Analyst. 
648,Technical Data Analyst
649,"So, what will impress us? "
650,"So, what will impress us?"
651,What's in it for you? 
652,"Other than offering you a salary between $75,000 - $85,000 + super, we also provide you with: "
653,"$75,000 - $85,000 + super, "
654,Why you might love working at Equifax  - https://www.youtube.com/watch?v=ocWQW3eJrHI 
655,Why you might love working at Equifax
656,Equifax in the community - www.youtube.com/watch?v=vb1JXImv-8M 
657,Equifax in the community
658,You must have full working rights in Australia to apply for this job.
659,full working rights 
660,rights 
661,1 x Temporary Full-Time Appointment
662,up to 15 January 2021
663,with a possibility of extension
664,"Location: 105 Phillip St, Parramatta"
665,Senior Data Analyst
666,About The Teaching Quality Unit
667,Teaching Quality
668,"To Be Considered For This Role, You Must Include"
669,Contact Officer: 
670,Note: 
671,Skills & Experience
672,Essential Criteria
673,Skills and Experience Required:
674,Desirable criteria
675,Location and Contract Term: 
676,Security Requirements
677,About The Company
678,You Will Be
679,Nice to Have
680,Perks & Benefits
681,Temporary Data Analyst
682,Analyse & Interpret key transport data for Council
683,Specialist Transport Planning Team
684,12 Month Fixed Term Contract
685,Culture & Benefits
686,Closing Date: 24 March 2020 at 11:30pm
687,Position Description
688,Cit y of Ryde is an Equal Employment Opportunity Employer
689,What you will be delivering
690,Duties:
691,What we like about you 
692,What you will enjoy
693,About The Team
694,Job Responsibilities
695,Required Expertise
696,Required Qualifications
697,Required Technical And Professional Expertise
698,Preferred Tech And Prof Experience
699, EO Statement 
700,Preferred Technical And Professional Expertise
701,About Business Unit
702,About IBM
703,Temporary Role 
704,Temporary Role
705,Location: Macquarie Park
706,Location: 
707,"Hours: Monday to Friday, 8:30am - 5:00pm"
